Time,Bytes Per Second
3.3140510489999997,7972183
3.314093748999994,7972390
3.3141373259999938,7972594
3.3141839329999954,7972791
3.3142284340000003,7972992
3.3142745020000035,7973191
3.3143186079999936,7973393
3.314368289000001,7973583
3.314456124000003,7973681
3.3144994670000045,7973885
3.3145431380000048,7974089
3.314589651999995,7974286
3.3146344889999995,7974487
3.314677950999993,7974692
3.314721633000005,7974895
3.3147685769999953,7975091
3.3148134409999983,7975292
3.314856722000002,7975497
3.314903611999995,7975693
3.314950522999993,7975889
3.3149949280000044,7976091
3.315041867000005,7976287
3.315084976999998,7976492
3.3151315939999932,7976689
3.3151753340000027,7976893
3.3152181960000036,7977099
3.315261750000005,7977303
3.3153086479999985,7977499
3.315353454000004,7977700
3.3153965119999924,7977905
3.315439605999998,7978110
3.3154860850000034,7978307
3.315530628999994,7978509
3.3155738769999914,7978714
3.3156176800000026,7978917
3.3156648949999976,7979112
3.315709783999992,7979313
3.3157527209999955,7979519
3.3157959410000046,7979723
3.315842074999992,7979921
3.3158874199999957,7980121
3.315933829000002,7980318
3.315977129999993,7980523
3.3160235389999997,7980720
3.3160680139999954,7980921
3.316111101000004,7981127
3.316154545999993,7981331
3.3162009050000023,7981528
3.3162454130000043,7981730
3.3162927500000023,7981924
3.3163653820000007,7982058
3.3164757370000046,7982102
3.316537083,7982263
3.3165833249999963,7982460
3.3166288310000027,7982659
3.3166759989999974,7982855
3.316720239999995,7983057
3.3167636120000026,7983261
3.3168063520000004,7983467
3.316853225999992,7983663
3.316902068999994,7983854
3.316975229999997,7983987
3.3170515730000005,7984112
3.3170984129999965,7984308
3.317145787000001,7984502
3.317189515999999,7984706
3.3172323569999946,7984911
3.317278618000003,7985109
3.317322607999998,7985311
3.3173658259999996,7985516
3.317408900999993,7985721
3.3174558390000044,7985917
3.3174998880000004,7986119
3.317543013000005,7986324
3.317585870000002,7986530
3.3176323689999947,7986726
3.3176762300000036,7986930
3.3177192630000008,7987135
3.317762627999997,7987339
3.317809269999998,7987535
3.3178536639999976,7987737
3.3178968269999984,7987942
3.317940023999995,7988146
3.31798646,7988343
3.3180339709999913,7988537
3.3180775160000024,7988741
3.3181208949999927,7988945
3.318171683999992,7989132
3.318216394999993,7989333
3.3182594569999964,7989537
3.318302883000001,7989742
3.318349380000001,7989938
3.3183940219999926,7990139
3.3184372019999984,7990344
3.3184807079999956,7990548
3.3185270970000005,7990745
3.3185720900000035,7990945
3.318615288999993,7991149
3.3186584169999946,7991354
3.318704427,7991552
3.3187484099999978,7991754
3.3187912479999966,7991960
3.3188342889999944,7992165
3.318881473999994,7992360
3.318925539999995,7992562
3.318968269999999,7992768
3.3190109579999927,7992973
3.319057068999996,7993171
3.319101219999993,7993373
3.3191444799999914,7993577
3.319192172000001,7993771
3.3192390950000004,7993967
3.3192828600000013,7994170
3.319325835000001,7994375
3.3193719519999973,7994572
3.3194195199999967,7994766
3.319467111999998,7994960
3.3195109720000033,7995163
3.319554187999998,7995367
3.319600546999993,7995564
3.319644366999995,7995767
